title,location,price_raw,price_value,bhk,bathrooms,super_area_sqft,carpet_area_sqft,rent_real,initial_monthly_rent,property_price,interest_rate,down_payment_percent,down_payment,loan_amount,monthly_emi,effective_rent,total_tax_buy,total_tax_rent,final_buying_cost,final_renting_cost,decision,search_text
"2 BHK Flat for Sale in Brigade Enterprises Parkside East, Sarjapur Road, Bangalore","brigade enterprises parkside east, sarjapur road, bangalore",₹1.55 Cr,15500000,2,2,1144.0,,43000.0,43000.0,15500000,8.5,0.25,3875000.0,11625000.0,100884.0,100884.0,2325000.0,2580000.0,17825000.0,12900000.0,RENT,"2 BHK Flat for Sale in Brigade Enterprises Parkside East, Sarjapur Road, Bangalore located in brigade enterprises parkside east, sarjapur road, bangalore"
"4 BHK Flat for Sale in Stage 2 Indiranagar, Bangalore","stage 2 indiranagar, bangalore",₹8.40 Cr,84000000,4,5,,3378.0,195000.0,195000.0,84000000,8.5,0.25,21000000.0,63000000.0,546729.0,546729.0,12600000.0,11700000.0,96600000.0,58500000.0,RENT,"4 BHK Flat for Sale in Stage 2 Indiranagar, Bangalore located in stage 2 indiranagar, bangalore"
4 BHK House for Sale in Phase 2nd JP Nagar Bangalore,phase 2nd jp nagar bangalore,₹3.70 Cr,37000000,4,4,,2700.0,195000.0,195000.0,37000000,8.5,0.25,9250000.0,27750000.0,240821.0,240821.0,5550000.0,11700000.0,42550000.0,58500000.0,BUY,4 BHK House for Sale in Phase 2nd JP Nagar Bangalore located in phase 2nd jp nagar bangalore
"2 BHK Flat for Sale in Brigade El Dorado, Bagalur Main Road, Bangalore","brigade el dorado, bagalur main road, bangalore",₹69 Lac,6900000,2,2,,466.0,43000.0,43000.0,6900000,8.5,0.25,1725000.0,5175000.0,44910.0,44910.0,1035000.0,2580000.0,7935000.0,12900000.0,BUY,"2 BHK Flat for Sale in Brigade El Dorado, Bagalur Main Road, Bangalore located in brigade el dorado, bagalur main road, bangalore"
"3 BHK Flat for Sale in Mantri Serenity, Kanakapura Road, Bangalore","mantri serenity, kanakapura road, bangalore",₹3.15 Cr,31500000,3,3,2080.0,,70000.0,70000.0,31500000,8.5,0.25,7875000.0,23625000.0,205023.0,205023.0,4725000.0,4200000.0,36225000.0,21000000.0,RENT,"3 BHK Flat for Sale in Mantri Serenity, Kanakapura Road, Bangalore located in mantri serenity, kanakapura road, bangalore"
"3 BHK Flat for Sale in Goyal Orchid Piccadilly, Thanisandra Main Road, Bangalore","goyal orchid piccadilly, thanisandra main road, bangalore",₹1.70 Cr,17000000,3,2,1371.0,,70000.0,70000.0,17000000,8.5,0.25,4250000.0,12750000.0,110647.0,110647.0,2550000.0,4200000.0,19550000.0,21000000.0,BUY,"3 BHK Flat for Sale in Goyal Orchid Piccadilly, Thanisandra Main Road, Bangalore located in goyal orchid piccadilly, thanisandra main road, bangalore"
"3 BHK Flat for Sale in Shriram Southern Crest, Phase 6 JP Nagar, Bangalore","shriram southern crest, phase 6 jp nagar, bangalore",₹2.80 Cr,28000000,3,3,,1400.0,70000.0,70000.0,28000000,8.5,0.25,7000000.0,21000000.0,182243.0,182243.0,4200000.0,4200000.0,32200000.0,21000000.0,RENT,"3 BHK Flat for Sale in Shriram Southern Crest, Phase 6 JP Nagar, Bangalore located in shriram southern crest, phase 6 jp nagar, bangalore"
"3 BHK Flat for Sale in Ahad Serenity, Choodasandra, Bangalore","ahad serenity, choodasandra, bangalore",₹1.18 Cr,11800000,3,2,,950.0,70000.0,70000.0,11800000,8.5,0.25,2950000.0,8850000.0,76802.0,76802.0,1770000.0,4200000.0,13570000.0,21000000.0,BUY,"3 BHK Flat for Sale in Ahad Serenity, Choodasandra, Bangalore located in ahad serenity, choodasandra, bangalore"
"3 BHK Flat for Sale in Lodha Azur, Hulimavu, Bangalore","lodha azur, hulimavu, bangalore",₹2.40 Cr,24000000,3,3,,1265.0,70000.0,70000.0,24000000,8.5,0.25,6000000.0,18000000.0,156208.0,156208.0,3600000.0,4200000.0,27600000.0,21000000.0,RENT,"3 BHK Flat for Sale in Lodha Azur, Hulimavu, Bangalore located in lodha azur, hulimavu, bangalore"
4 BHK Villa for Sale in Sarjapur Road Bangalore,sarjapur road bangalore,₹6.10 Cr,61000000,4,4,3548.0,,195000.0,195000.0,61000000,8.5,0.25,15250000.0,45750000.0,397029.0,397029.0,9150000.0,11700000.0,70150000.0,58500000.0,RENT,4 BHK Villa for Sale in Sarjapur Road Bangalore located in sarjapur road bangalore
2 BHK Flat for Sale in Bangalore,bangalore,₹1.20 Cr,12000000,2,2,,1150.0,43000.0,43000.0,12000000,8.5,0.25,3000000.0,9000000.0,78104.0,78104.0,1800000.0,2580000.0,13800000.0,12900000.0,RENT,2 BHK Flat for Sale in Bangalore located in bangalore
"3 BHK Flat for Sale in Harsha Pride, Balaji Layout Kaggadasapura, Bangalore","harsha pride, balaji layout kaggadasapura, bangalore",₹2.36 Cr,23600000,3,2,,1560.0,70000.0,70000.0,23600000,8.5,0.25,5900000.0,17700000.0,153605.0,153605.0,3540000.0,4200000.0,27140000.0,21000000.0,RENT,"3 BHK Flat for Sale in Harsha Pride, Balaji Layout Kaggadasapura, Bangalore located in harsha pride, balaji layout kaggadasapura, bangalore"
"3 BHK Flat for Sale in ISR Ashrita, Varthur, Bangalore","isr ashrita, varthur, bangalore",₹93 Lac,9300000,3,2,1185.0,,70000.0,70000.0,9300000,8.5,0.25,2325000.0,6975000.0,60531.0,60531.0,1395000.0,4200000.0,10695000.0,21000000.0,BUY,"3 BHK Flat for Sale in ISR Ashrita, Varthur, Bangalore located in isr ashrita, varthur, bangalore"
2 BHK House for Sale in Hoskote Bangalore,hoskote bangalore,₹90 Lac,9000000,2,2,,840.0,43000.0,43000.0,9000000,8.5,0.25,2250000.0,6750000.0,58578.0,58578.0,1350000.0,2580000.0,10350000.0,12900000.0,BUY,2 BHK House for Sale in Hoskote Bangalore located in hoskote bangalore
5 BHK House for Sale in Muddinapalya Main Road Bangalore,muddinapalya main road bangalore,₹4.10 Cr,41000000,5,4,,3800.0,454999.5,454999.5,41000000,8.5,0.25,10250000.0,30750000.0,266856.0,266856.0,6150000.0,27299970.0,47150000.0,136499850.0,BUY,5 BHK House for Sale in Muddinapalya Main Road Bangalore located in muddinapalya main road bangalore
"2 BHK Flat for Sale in Jeevans Octave, Kadugodi, Bangalore","jeevans octave, kadugodi, bangalore",₹1.10 Cr,11000000,2,2,1160.0,,43000.0,43000.0,11000000,8.5,0.25,2750000.0,8250000.0,71595.0,71595.0,1650000.0,2580000.0,12650000.0,12900000.0,BUY,"2 BHK Flat for Sale in Jeevans Octave, Kadugodi, Bangalore located in jeevans octave, kadugodi, bangalore"
"3 BHK Flat for Sale in Nikoo Homes IV, Thanisandra, Bangalore","nikoo homes iv, thanisandra, bangalore",₹2.50 Cr,25000000,3,3,,1070.0,70000.0,70000.0,25000000,8.5,0.25,6250000.0,18750000.0,162717.0,162717.0,3750000.0,4200000.0,28750000.0,21000000.0,RENT,"3 BHK Flat for Sale in Nikoo Homes IV, Thanisandra, Bangalore located in nikoo homes iv, thanisandra, bangalore"
3 BHK House for Sale in Hoskote Bangalore,hoskote bangalore,₹95 Lac,9500000,3,3,,1000.0,70000.0,70000.0,9500000,8.5,0.25,2375000.0,7125000.0,61832.0,61832.0,1425000.0,4200000.0,10925000.0,21000000.0,BUY,3 BHK House for Sale in Hoskote Bangalore located in hoskote bangalore
> 10 BHK House for Sale in Naagarabhaavi Bangalore,naagarabhaavi bangalore,₹5.75 Cr,57500000,10,10,6700.0,,,,57500000,8.5,0.25,14375000.0,43125000.0,374249.0,374249.0,8625000.0,,66125000.0,,RENT,> 10 BHK House for Sale in Naagarabhaavi Bangalore located in naagarabhaavi bangalore
"2 BHK Flat for Sale in Jakkur, Bangalore","jakkur, bangalore",₹1.10 Cr,11000000,2,2,,629.0,43000.0,43000.0,11000000,8.5,0.25,2750000.0,8250000.0,71595.0,71595.0,1650000.0,2580000.0,12650000.0,12900000.0,BUY,"2 BHK Flat for Sale in Jakkur, Bangalore located in jakkur, bangalore"
"3 BHK Flat for Sale in Indra Keerthi Sadan, Maruti Layout, Bangalore","indra keerthi sadan, maruti layout, bangalore",₹1.30 Cr,13000000,3,3,,1275.0,70000.0,70000.0,13000000,8.5,0.25,3250000.0,9750000.0,84613.0,84613.0,1950000.0,4200000.0,14950000.0,21000000.0,BUY,"3 BHK Flat for Sale in Indra Keerthi Sadan, Maruti Layout, Bangalore located in indra keerthi sadan, maruti layout, bangalore"
3 BHK Flat for Sale in Bangalore,bangalore,₹1.50 Cr,15000000,3,3,,1300.0,70000.0,70000.0,15000000,8.5,0.25,3750000.0,11250000.0,97630.0,97630.0,2250000.0,4200000.0,17250000.0,21000000.0,BUY,3 BHK Flat for Sale in Bangalore located in bangalore
"2 BHK Flat for Sale in Krypton at Brigade Eldorado, Bangalore","krypton at brigade eldorado, bangalore",₹70 Lac,7000000,2,2,,550.0,43000.0,43000.0,7000000,8.5,0.25,1750000.0,5250000.0,45561.0,45561.0,1050000.0,2580000.0,8050000.0,12900000.0,BUY,"2 BHK Flat for Sale in Krypton at Brigade Eldorado, Bangalore located in krypton at brigade eldorado, bangalore"
3 BHK Flat for Sale in Bangalore,bangalore,₹3.35 Cr,33500000,3,3,,1760.0,70000.0,70000.0,33500000,8.5,0.25,8375000.0,25125000.0,218041.0,218041.0,5025000.0,4200000.0,38525000.0,21000000.0,RENT,3 BHK Flat for Sale in Bangalore located in bangalore
2 BHK Villa for Sale in Nelamangala Town Bangalore,nelamangala town bangalore,₹75 Lac,7500000,2,1,,1050.0,43000.0,43000.0,7500000,8.5,0.25,1875000.0,5625000.0,48815.0,48815.0,1125000.0,2580000.0,8625000.0,12900000.0,BUY,2 BHK Villa for Sale in Nelamangala Town Bangalore located in nelamangala town bangalore
"3 BHK Flat for Sale in Mythri Street, Paparaju Layout, Kodathi, Bangalore","mythri street, paparaju layout, kodathi, bangalore",₹1.39 Cr,13899999,3,2,,1030.0,70000.0,70000.0,13899999,8.5,0.25,3474999.75,10424999.25,90471.0,90471.0,2084999.85,4200000.0,15984998.85,21000000.0,BUY,"3 BHK Flat for Sale in Mythri Street, Paparaju Layout, Kodathi, Bangalore located in mythri street, paparaju layout, kodathi, bangalore"
2 BHK Villa for Sale in Hoskote Bangalore,hoskote bangalore,₹56 Lac,5600000,2,3,,972.0,43000.0,43000.0,5600000,8.5,0.25,1400000.0,4200000.0,36449.0,36449.0,840000.0,2580000.0,6440000.0,12900000.0,BUY,2 BHK Villa for Sale in Hoskote Bangalore located in hoskote bangalore
"4 BHK Flat for Sale in Brigade Golden Triangle, Old Madras Road, Bangalore","brigade golden triangle, old madras road, bangalore",₹2.70 Cr,27000000,4,3,2010.0,,195000.0,195000.0,27000000,8.5,0.25,6750000.0,20250000.0,175734.0,175734.0,4050000.0,11700000.0,31050000.0,58500000.0,BUY,"4 BHK Flat for Sale in Brigade Golden Triangle, Old Madras Road, Bangalore located in brigade golden triangle, old madras road, bangalore"
"3 BHK Flat for Sale in TVS Emerald Jardin, Singasandra, Hosur Road, Bangalore","tvs emerald jardin, singasandra, hosur road, bangalore",₹2.10 Cr,21000000,3,3,1498.0,,70000.0,70000.0,21000000,8.5,0.25,5250000.0,15750000.0,136682.0,136682.0,3150000.0,4200000.0,24150000.0,21000000.0,RENT,"3 BHK Flat for Sale in TVS Emerald Jardin, Singasandra, Hosur Road, Bangalore located in tvs emerald jardin, singasandra, hosur road, bangalore"
"6 BHK Flat for Sale in Stage 2nd BTM Layout, Bangalore","stage 2nd btm layout, bangalore",₹5 Cr,50000000,6,7,,3000.0,,,50000000,8.5,0.25,12500000.0,37500000.0,325434.0,325434.0,7500000.0,,57500000.0,,RENT,"6 BHK Flat for Sale in Stage 2nd BTM Layout, Bangalore located in stage 2nd btm layout, bangalore"
"1 BHK House for Sale in Horamavu Agara, Hormavu Bangalore","horamavu agara, hormavu bangalore",₹1.08 Cr,10800000,1,1,,1500.0,30500.0,30500.0,10800000,8.5,0.25,2700000.0,8100000.0,70294.0,70294.0,1620000.0,1830000.0,12420000.0,9150000.0,RENT,"1 BHK House for Sale in Horamavu Agara, Hormavu Bangalore located in horamavu agara, hormavu bangalore"
"3 BHK Flat for Sale in Nakshas Living Deck, Bangalore","nakshas living deck, bangalore",₹1.50 Cr,15000000,3,2,,1395.0,70000.0,70000.0,15000000,8.5,0.25,3750000.0,11250000.0,97630.0,97630.0,2250000.0,4200000.0,17250000.0,21000000.0,BUY,"3 BHK Flat for Sale in Nakshas Living Deck, Bangalore located in nakshas living deck, bangalore"
"2 BHK Flat for Sale in Unitech Heritage Estate, Yelahanka, Bangalore","unitech heritage estate, yelahanka, bangalore",₹1.50 Cr,15000000,2,2,1060.0,,43000.0,43000.0,15000000,8.5,0.25,3750000.0,11250000.0,97630.0,97630.0,2250000.0,2580000.0,17250000.0,12900000.0,RENT,"2 BHK Flat for Sale in Unitech Heritage Estate, Yelahanka, Bangalore located in unitech heritage estate, yelahanka, bangalore"
3 BHK Flat for Sale in Bangalore,bangalore,₹1.15 Cr,11500000,3,3,,1500.0,70000.0,70000.0,11500000,8.5,0.25,2875000.0,8625000.0,74850.0,74850.0,1725000.0,4200000.0,13225000.0,21000000.0,BUY,3 BHK Flat for Sale in Bangalore located in bangalore
"3 BHK Flat for Sale in Springfield Apartments, Sarjapur Road, Bangalore","springfield apartments, sarjapur road, bangalore",₹2.45 Cr,24500000,3,3,1600.0,,70000.0,70000.0,24500000,8.5,0.25,6125000.0,18375000.0,159463.0,159463.0,3675000.0,4200000.0,28175000.0,21000000.0,RENT,"3 BHK Flat for Sale in Springfield Apartments, Sarjapur Road, Bangalore located in springfield apartments, sarjapur road, bangalore"
"3 BHK Flat for Sale in Varthur, Bangalore","varthur, bangalore",₹1.92 Cr,19200000,3,2,,1077.0,70000.0,70000.0,19200000,8.5,0.25,4800000.0,14400000.0,124967.0,124967.0,2880000.0,4200000.0,22080000.0,21000000.0,RENT,"3 BHK Flat for Sale in Varthur, Bangalore located in varthur, bangalore"
"1 BHK Flat for Sale in Prestige Song of the South, Begur, Bangalore","prestige song of the south, begur, bangalore",₹90 Lac,9000000,1,1,,470.0,30500.0,30500.0,9000000,8.5,0.25,2250000.0,6750000.0,58578.0,58578.0,1350000.0,1830000.0,10350000.0,9150000.0,RENT,"1 BHK Flat for Sale in Prestige Song of the South, Begur, Bangalore located in prestige song of the south, begur, bangalore"
"3 BHK Flat for Sale in Assetz Marq 2.0, Whitefield, Bangalore","assetz marq 2.0, whitefield, bangalore",₹2.60 Cr,26000000,3,3,,1656.0,70000.0,70000.0,26000000,8.5,0.25,6500000.0,19500000.0,169226.0,169226.0,3900000.0,4200000.0,29900000.0,21000000.0,RENT,"3 BHK Flat for Sale in Assetz Marq 2.0, Whitefield, Bangalore located in assetz marq 2.0, whitefield, bangalore"
4 BHK Villa for Sale in Sarjapur Road Bangalore,sarjapur road bangalore,₹8.50 Cr,85000000,4,4,,5800.0,195000.0,195000.0,85000000,8.5,0.25,21250000.0,63750000.0,553237.0,553237.0,12750000.0,11700000.0,97750000.0,58500000.0,RENT,4 BHK Villa for Sale in Sarjapur Road Bangalore located in sarjapur road bangalore
"3 BHK Flat for Sale in Century Linea, Jakkur, Bangalore","century linea, jakkur, bangalore",₹1.30 Cr,13000000,3,3,,1750.0,70000.0,70000.0,13000000,8.5,0.25,3250000.0,9750000.0,84613.0,84613.0,1950000.0,4200000.0,14950000.0,21000000.0,BUY,"3 BHK Flat for Sale in Century Linea, Jakkur, Bangalore located in century linea, jakkur, bangalore"
"3 BHK Flat for Sale in Klassik Benchmark, Kalena Agrahara, Bangalore","klassik benchmark, kalena agrahara, bangalore",₹1.75 Cr,17500000,3,3,1760.0,,70000.0,70000.0,17500000,8.5,0.25,4375000.0,13125000.0,113902.0,113902.0,2625000.0,4200000.0,20125000.0,21000000.0,BUY,"3 BHK Flat for Sale in Klassik Benchmark, Kalena Agrahara, Bangalore located in klassik benchmark, kalena agrahara, bangalore"
4 BHK Villa for Sale in Hosur Road Bangalore,hosur road bangalore,₹1.75 Cr,17500000,4,4,,2000.0,195000.0,195000.0,17500000,8.5,0.25,4375000.0,13125000.0,113902.0,113902.0,2625000.0,11700000.0,20125000.0,58500000.0,BUY,4 BHK Villa for Sale in Hosur Road Bangalore located in hosur road bangalore
"4 BHK Flat for Sale in Dollar Scheme Colony, BTM Layout Stage 1, Outer Ring Road, Bangalore","dollar scheme colony, btm layout stage 1, outer ring road, bangalore",₹4.50 Cr,45000000,4,3,,2200.0,195000.0,195000.0,45000000,8.5,0.25,11250000.0,33750000.0,292890.0,292890.0,6750000.0,11700000.0,51750000.0,58500000.0,BUY,"4 BHK Flat for Sale in Dollar Scheme Colony, BTM Layout Stage 1, Outer Ring Road, Bangalore located in dollar scheme colony, btm layout stage 1, outer ring road, bangalore"
4 BHK Villa for Sale in Sarjapur Road Bangalore,sarjapur road bangalore,₹12.20 Cr,122000000,4,4,,3100.0,195000.0,195000.0,122000000,8.5,0.25,30500000.0,91500000.0,794058.0,794058.0,18300000.0,11700000.0,140300000.0,58500000.0,RENT,4 BHK Villa for Sale in Sarjapur Road Bangalore located in sarjapur road bangalore
